Wavelength [nm], absorption
646.96470, 0.52163901
646.98970, 0.52454325
647.01470, 0.52740781
647.03970, 0.53022009
647.06471, 0.53296772
647.08971, 0.53563866
647.11471, 0.53822130
647.13971, 0.54070456
647.16472, 0.54307793
647.18972, 0.54533156
647.21472, 0.54745635
647.23972, 0.54944397
647.26473, 0.55128691
647.28973, 0.55297856
647.31473, 0.55451320
647.33973, 0.55588606
647.36474, 0.55709332
647.38974, 0.55813215
647.41474, 0.55900071
647.43974, 0.55969815
647.46475, 0.56022460
647.48975, 0.56058121
647.51475, 0.56077007
647.53975, 0.56079427
647.56476, 0.56065782
647.58976, 0.56036566
647.61476, 0.55992360
647.63976, 0.55933832
647.66477, 0.55861730
647.68977, 0.55776880
647.71477, 0.55680177
647.73977, 0.55572582
647.76478, 0.55455116
647.78978, 0.55328852
647.81478, 0.55194907
647.83978, 0.55054435
647.86479, 0.54908618
647.88979, 0.54758658
647.91479, 0.54605767
647.93979, 0.54451161
647.96480, 0.54296043
647.98980, 0.54141603
648.01480, 0.53989001
648.03980, 0.53839363
648.06481, 0.53693770
648.08981, 0.53553249
648.11481, 0.53418770
648.13981, 0.53291232
648.16482, 0.53171462
648.18982, 0.53060211
648.21482, 0.52958145
648.23982, 0.52865844
648.26483, 0.52783803
648.28983, 0.52712427
648.31483, 0.52652032
648.33983, 0.52602847
648.36484, 0.52565015
648.38984, 0.52538597
648.41484, 0.52523573
648.43984, 0.52519850
648.46485, 0.52527264
648.48985, 0.52545583
648.51485, 0.52574519
648.53985, 0.52613727
648.56486, 0.52662814
648.58986, 0.52721344
648.61486, 0.52788841
648.63986, 0.52864798
648.66487, 0.52948679
648.68987, 0.53039922
648.71487, 0.53137946
648.73987, 0.53242153
648.76488, 0.53351929
648.78988, 0.53466650
648.81488, 0.53585680
648.83988, 0.53708374
648.86489, 0.53834081
648.88989, 0.53962141
648.91489, 0.54091888
648.93989, 0.54222649
648.96490, 0.54353744
648.98990, 0.54484489
649.01490, 0.54614190
649.03990, 0.54742149
649.06491, 0.54867660
649.08991, 0.54990014
649.11491, 0.55108493
649.13991, 0.55222378
649.16492, 0.55330943
649.18992, 0.55433465
649.21492, 0.55529217
649.23992, 0.55617477
649.26493, 0.55697527
649.28993, 0.55768656
649.31493, 0.55830165
649.33993, 0.55881369
649.36494, 0.55921602
649.38994, 0.55950219
649.41494, 0.55966603
649.43994, 0.55970165
649.46495, 0.55960353
649.48995, 0.55936655
649.51495, 0.55898602
649.53995, 0.55845775
649.56496, 0.55777808
649.58996, 0.55694393
649.61496, 0.55595284
649.63996, 0.55480303
649.66497, 0.55349342
649.68997, 0.55202368
649.71497, 0.55039428
649.73997, 0.54860648
649.76498, 0.54666241
649.78998, 0.54456509
649.81498, 0.54231842
649.83998, 0.53992723
649.86499, 0.53739728
649.88999, 0.53473528
649.91499, 0.53194887
649.93999, 0.52904664
649.96500, 0.52603808
649.99000, 0.52293362
650.01500, 0.51974453
650.04000, 0.51648295
650.06501, 0.51316181
650.09001, 0.50979475
650.11501, 0.50639612
650.14001, 0.50298087
650.16502, 0.49956447
650.19002, 0.49616282
650.21502, 0.49279217
650.24002, 0.48946901
650.26503, 0.48620995
650.29003, 0.48303161
650.31503, 0.47995051
650.34003, 0.47698294
650.36504, 0.47414484
650.39004, 0.47145164
650.41504, 0.46891821
650.44004, 0.46655867
650.46505, 0.46438630
650.49005, 0.46241343
650.51505, 0.46065131
650.54005, 0.45911006
650.56506, 0.45779853
650.59006, 0.45672424
650.61506, 0.45589333
650.64006, 0.45531048
650.66507, 0.45497889
650.69007, 0.45490022
650.71507, 0.45507462
650.74007, 0.45550069
650.76508, 0.45617550
650.79008, 0.45709464
650.81508, 0.45825224
650.84008, 0.45964102
650.86509, 0.46125237
650.89009, 0.46307640
650.91509, 0.46510205
650.94009, 0.46731717
650.96510, 0.46970864
650.99010, 0.47226245
651.01510, 0.47496382
651.04010, 0.47779734
651.06511, 0.48074704
651.09011, 0.48379657
651.11511, 0.48692926
651.14011, 0.49012829
651.16512, 0.49337675
651.19012, 0.49665778
651.21512, 0.49995468
651.24012, 0.50325098
651.26513, 0.50653057
651.29013, 0.50977774
651.31513, 0.51297730
651.34013, 0.51611461
651.36514, 0.51917569
651.39014, 0.52214723
651.41514, 0.52501666
651.44014, 0.52777218
651.46515, 0.53040279
651.49015, 0.53289834
651.51515, 0.53524953
651.54015, 0.53744791
651.56516, 0.53948594
651.59016, 0.54135694
651.61516, 0.54305512
651.64016, 0.54457559
651.66517, 0.54591432
651.69017, 0.54706819
651.71517, 0.54803491
651.74017, 0.54881309
651.76518, 0.54940216
651.79018, 0.54980243
651.81518, 0.55001501
651.84018, 0.55004186
651.86519, 0.54988572
651.89019, 0.54955017
651.91519, 0.54903955
651.94019, 0.54835899
651.96520, 0.54751440
651.99020, 0.54651241
652.01520, 0.54536041
652.04020, 0.54406648
652.06521, 0.54263943
652.09021, 0.54108871
652.11521, 0.53942443
652.14021, 0.53765730
652.16522, 0.53579863
652.19022, 0.53386022
652.21522, 0.53185439
652.24022, 0.52979389
652.26523, 0.52769183
652.29023, 0.52556162
652.31523, 0.52341692
652.34023, 0.52127154
652.36524, 0.51913935
652.39024, 0.51703421
652.41524, 0.51496987
652.44024, 0.51295983
652.46525, 0.51101729
652.49025, 0.50915501
652.51525, 0.50738523
652.54025, 0.50571951
652.56526, 0.50416868
652.59026, 0.50274270
652.61526, 0.50145058
652.64026, 0.50030029
652.66527, 0.49929864
652.69027, 0.49845126
652.71527, 0.49776249
652.74027, 0.49723535
652.76528, 0.49687151
652.79028, 0.49667127
652.81528, 0.49663351
652.84028, 0.49675577
652.86529, 0.49703421
652.89029, 0.49746370
652.91529, 0.49803785
652.94029, 0.49874909
652.96530, 0.49958874
652.99030, 0.50054714
653.01530, 0.50161372
653.04030, 0.50277715
653.06531, 0.50402544
653.09031, 0.50534607
653.11531, 0.50672615
653.14031, 0.50815250
653.16532, 0.50961184
653.19032, 0.51109089
653.21532, 0.51257650
653.24032, 0.51405578
653.26533, 0.51551619
653.29033, 0.51694569
653.31533, 0.51833279
653.34033, 0.51966669
653.36534, 0.52093730
653.39034, 0.52213536
653.41534, 0.52325247
653.44034, 0.52428115
653.46535, 0.52521487
653.49035, 0.52604807
653.51535, 0.52677619
653.54035, 0.52739568
653.56536, 0.52790400
653.59036, 0.52829956
653.61536, 0.52858178
653.64036, 0.52875100
653.66537, 0.52880849
653.69037, 0.52875635
653.71537, 0.52859752
653.74037, 0.52833570
653.76538, 0.52797529
653.79038, 0.52752133
653.81538, 0.52697942
653.84038, 0.52635567
653.86539, 0.52565660
653.89039, 0.52488908
653.91539, 0.52406026
653.94039, 0.52317747
653.96540, 0.52224815
653.99040, 0.52127982
654.01540, 0.52027992
654.04040, 0.51925583
654.06541, 0.51821475
654.09041, 0.51716369
654.11541, 0.51610936
654.14041, 0.51505819
654.16542, 0.51401624
654.19042, 0.51298919
654.21542, 0.51198234
654.24042, 0.51100055
654.26543, 0.51004829
654.29043, 0.50912959
654.31543, 0.50824806
654.34043, 0.50740693
654.36544, 0.50660905
654.39044, 0.50585690
654.41544, 0.50515265
654.44044, 0.50449816
654.46545, 0.50389503
654.49045, 0.50334461
654.51545, 0.50284808
654.54045, 0.50240641
654.56546, 0.50202045
654.59046, 0.50169092
654.61546, 0.50141843
654.64046, 0.50120353
654.66547, 0.50104667
654.69047, 0.50094826
654.71547, 0.50090863
654.74047, 0.50092804
654.76548, 0.50100669
654.79048, 0.50114469
654.81548, 0.50134203
654.84048, 0.50159858
654.86549, 0.50191409
654.89049, 0.50228812
654.91549, 0.50272003
654.94049, 0.50320900
654.96550, 0.50375392
654.99050, 0.50435347
655.01550, 0.50500602
655.04050, 0.50570965
655.06551, 0.50646215
655.09051, 0.50726100
655.11551, 0.50810335
655.14051, 0.50898607
655.16552, 0.50990572
655.19052, 0.51085859
655.21552, 0.51184071
655.24052, 0.51284787
655.26553, 0.51387569
655.29053, 0.51491961
655.31553, 0.51597496
655.34053, 0.51703698
655.36554, 0.51810089
655.39054, 0.51916192
655.41554, 0.52021537
655.44054, 0.52125665
655.46555, 0.52228131
655.49055, 0.52328512
655.51555, 0.52426408
655.54055, 0.52521446
655.56556, 0.52613286
655.59056, 0.52701621
655.61556, 0.52786179
655.64056, 0.52866728
655.66557, 0.52943073
655.69057, 0.53015060
655.71557, 0.53082573
655.74057, 0.53145535
655.76558, 0.53203906
655.79058, 0.53257681
655.81558, 0.53306887
655.84058, 0.53351581
655.86559, 0.53391844
655.89059, 0.53427781
655.91559, 0.53459511
655.94059, 0.53487167
655.96560, 0.53510890
655.99060, 0.53530821
656.01560, 0.53547099
656.04060, 0.53559857
656.06561, 0.53569211
656.09061, 0.53575264
656.11561, 0.53578093
656.14061, 0.53577751
656.16562, 0.53574260
656.19062, 0.53567610
656.21562, 0.53557756
656.24062, 0.53544615
656.26563, 0.53528066
656.29063, 0.53507950
656.31563, 0.53484071
656.34063, 0.53456193
656.36564, 0.53424048
656.39064, 0.53387334
656.41564, 0.53345719
656.44064, 0.53298846
656.46565, 0.53246337
656.49065, 0.53187800
656.51565, 0.53122829
656.54065, 0.53051016
656.56566, 0.52971953
656.59066, 0.52885244
656.61566, 0.52790503
656.64066, 0.52687370
656.66567, 0.52575513
656.69067, 0.52454634
656.71567, 0.52324480
656.74067, 0.52184846
656.76568, 0.52035585
656.79068, 0.51876609
656.81568, 0.51707901
656.84068, 0.51529515
656.86569, 0.51341585
656.89069, 0.51144327
656.91569, 0.50938044
656.94069, 0.50723129
656.96570, 0.50500066
656.99070, 0.50269434
657.01570, 0.50031904
657.04070, 0.49788244
657.06571, 0.49539312
657.09071, 0.49286058
657.11571, 0.49029518
657.14071, 0.48770810
657.16572, 0.48511127
657.19072, 0.48251732
657.21572, 0.47993949
657.24072, 0.47739150
657.26573, 0.47488749
657.29073, 0.47244188
657.31573, 0.47006922
657.34073, 0.46778409
657.36574, 0.46560091
657.39074, 0.46353384
657.41574, 0.46159658
657.44074, 0.45980222
657.46575, 0.45816311
657.49075, 0.45669069
657.51575, 0.45539532
657.54075, 0.45428617
657.56576, 0.45337112
657.59076, 0.45265656
657.61576, 0.45214739
657.64076, 0.45184689
657.66577, 0.45175666
657.69077, 0.45187661
657.71577, 0.45220492
657.74077, 0.45273808
657.76578, 0.45347089
657.79078, 0.45439653
657.81578, 0.45550665
657.84078, 0.45679144
657.86579, 0.45823976
657.89079, 0.45983928
657.91579, 0.46157662
657.94079, 0.46343750
657.96580, 0.46540691
657.99080, 0.46746932
658.01580, 0.46960878
658.04080, 0.47180918
658.06581, 0.47405436
658.09081, 0.47632832
658.11581, 0.47861538
658.14081, 0.48090032
658.16582, 0.48316853
658.19082, 0.48540616
658.21582, 0.48760025
658.24082, 0.48973881
658.26583, 0.49181092
658.29083, 0.49380685
658.31583, 0.49571811
658.34083, 0.49753750
658.36584, 0.49925914
658.39084, 0.50087854
658.41584, 0.50239260
658.44084, 0.50379959
658.46585, 0.50509919
658.49085, 0.50629241
658.51585, 0.50738163
658.54085, 0.50837049
658.56586, 0.50926391
658.59086, 0.51006793
658.61586, 0.51078974
658.64086, 0.51143751
658.66587, 0.51202034
658.69087, 0.51254814
658.71587, 0.51303151
658.74087, 0.51348165
658.76588, 0.51391018
658.79088, 0.51432904
658.81588, 0.51475031
658.84088, 0.51518612
658.86589, 0.51564843
658.89089, 0.51614895
658.91589, 0.51669894
658.94089, 0.51730908
658.96590, 0.51798933
658.99090, 0.51874879
659.01590, 0.51959560
659.04090, 0.52053680
659.06591, 0.52157824
659.09091, 0.52272451
659.11591, 0.52397886
659.14091, 0.52534314
659.16592, 0.52681781
659.19092, 0.52840189
659.21592, 0.53009298
659.24092, 0.53188728
659.26593, 0.53377966
659.29093, 0.53576369
659.31593, 0.53783173
659.34093, 0.53997501
659.36594, 0.54218374
659.39094, 0.54444723
659.41594, 0.54675397
659.44094, 0.54909178
659.46595, 0.55144795
659.49095, 0.55380932
659.51595, 0.55616244
659.54095, 0.55849369
659.56596, 0.56078936
659.59096, 0.56303580
659.61596, 0.56521953
659.64096, 0.56732728
659.66597, 0.56934614
659.69097, 0.57126361
659.71597, 0.57306767
659.74097, 0.57474682
659.76598, 0.57629021
659.79098, 0.57768758
659.81598, 0.57892939
659.84098, 0.58000680
659.86599, 0.58091170
659.89099, 0.58163678
659.91599, 0.58217547
659.94099, 0.58252202
659.96600, 0.58267148
659.99100, 0.58261971
660.01600, 0.58236339
660.04100, 0.58190005
660.06601, 0.58122804
660.09101, 0.58034655
660.11601, 0.57925565
660.14101, 0.57795623
660.16602, 0.57645004
660.19102, 0.57473973
660.21602, 0.57282879
660.24102, 0.57072160
660.26603, 0.56842339
660.29103, 0.56594030
660.31603, 0.56327931
660.34103, 0.56044829
660.36604, 0.55745593
660.39104, 0.55431178
660.41604, 0.55102620
660.44104, 0.54761033
660.46605, 0.54407604
660.49105, 0.54043594
660.51605, 0.53670325
660.54105, 0.53289180
660.56606, 0.52901594
660.59106, 0.52509045
660.61606, 0.52113049
660.64106, 0.51715146
660.66607, 0.51316892
660.69107, 0.50919850
660.71607, 0.50525575
660.74107, 0.50135607
660.76608, 0.49751454
660.79108, 0.49374585
660.81608, 0.49006415
660.84108, 0.48648295
660.86609, 0.48301501
660.89109, 0.47967221
660.91609, 0.47646550
660.94109, 0.47340477
660.96610, 0.47049882
660.99110, 0.46775524
661.01610, 0.46518041
661.04110, 0.46277944
661.06611, 0.46055616
661.09111, 0.45851310
661.11611, 0.45665152
661.14111, 0.45497141
661.16612, 0.45347153
661.19112, 0.45214947
661.21612, 0.45100171
661.24112, 0.45002366
661.26613, 0.44920978
661.29113, 0.44855363
661.31613, 0.44804799
661.34113, 0.44768494
661.36614, 0.44745596
661.39114, 0.44735202
661.41614, 0.44736371
661.44114, 0.44748131
661.46615, 0.44769489
661.49115, 0.44799442
661.51615, 0.44836981
661.54115, 0.44881108
661.56616, 0.44930833
661.59116, 0.44985190
661.61616, 0.45043240
661.64116, 0.45104076
661.66617, 0.45166830
661.69117, 0.45230678
661.71617, 0.45294842
661.74117, 0.45358597
661.76618, 0.45421271
661.79118, 0.45482252
661.81618, 0.45540985
661.84118, 0.45596978
661.86619, 0.45649801
661.89119, 0.45699091
661.91619, 0.45744548
661.94119, 0.45785940
661.96620, 0.45823101
661.99120, 0.45855933
662.01620, 0.45884405
662.04120, 0.45908553
662.06621, 0.45928480
662.09121, 0.45944353
662.11621, 0.45956407
662.14121, 0.45964940
662.16622, 0.45970312
662.19122, 0.45972942
662.21622, 0.45973310
662.24122, 0.45971948
662.26623, 0.45969445
662.29123, 0.45966433
662.31623, 0.45963591
662.34123, 0.45961639
662.36624, 0.45961328
662.39124, 0.45963438
662.41624, 0.45968773
662.44124, 0.45978150
662.46625, 0.45992393
662.49125, 0.46012325
662.51625, 0.46038763
662.54125, 0.46072502
662.56626, 0.46114313
662.59126, 0.46164930
662.61626, 0.46225044
662.64126, 0.46295290
662.66627, 0.46376242
662.69127, 0.46468402
662.71627, 0.46572197
662.74127, 0.46687964
662.76628, 0.46815953
662.79128, 0.46956315
662.81628, 0.47109101
662.84128, 0.47274261
662.86629, 0.47451635
662.89129, 0.47640964
662.91629, 0.47841881
662.94129, 0.48053920
662.96630, 0.48276515
662.99130, 0.48509011
663.01630, 0.48750665
663.04130, 0.49000656
663.06631, 0.49258093
663.09131, 0.49522025
663.11631, 0.49791451
663.14131, 0.50065329
663.16632, 0.50342587
663.19132, 0.50622138
663.21632, 0.50902885
663.24132, 0.51183738
663.26633, 0.51463618
663.29133, 0.51741475
663.31633, 0.52016289
663.34133, 0.52287087
663.36634, 0.52552946
663.39134, 0.52813000
663.41634, 0.53066451
663.44134, 0.53312570
663.46635, 0.53550701
663.49135, 0.53780269
663.51635, 0.54000778
663.54135, 0.54211816
663.56636, 0.54413052
663.59136, 0.54604237
663.61636, 0.54785205
663.64136, 0.54955869
663.66637, 0.55116217
663.69137, 0.55266310
663.71637, 0.55406279
663.74137, 0.55536317
663.76638, 0.55656678
663.79138, 0.55767664
663.81638, 0.55869628
663.84138, 0.55962959
663.86639, 0.56048081
663.89139, 0.56125441
663.91639, 0.56195505
663.94139, 0.56258750
663.96640, 0.56315656
663.99140, 0.56366698
664.01640, 0.56412341
664.04140, 0.56453032
664.06641, 0.56489191
664.09141, 0.56521211
664.11641, 0.56549447
664.14141, 0.56574213
664.16642, 0.56595778
664.19142, 0.56614362
664.21642, 0.56630133
664.24142, 0.56643205
664.26643, 0.56653637
664.29143, 0.56661431
664.31643, 0.56666535
664.34143, 0.56668841
664.36644, 0.56668189
664.39144, 0.56664367
664.41644, 0.56657117
664.44144, 0.56646137
664.46645, 0.56631084
664.49145, 0.56611582
664.51645, 0.56587222
664.54145, 0.56557573
664.56646, 0.56522183
664.59146, 0.56480586
664.61646, 0.56432309
664.64146, 0.56376876
664.66647, 0.56313812
664.69147, 0.56242655
664.71647, 0.56162952
664.74147, 0.56074272
664.76648, 0.55976208
664.79148, 0.55868379
664.81648, 0.55750438
664.84148, 0.55622075
664.86649, 0.55483019
664.89149, 0.55333043
664.91649, 0.55171965
664.94149, 0.54999652
664.96650, 0.54816023
664.99150, 0.54621047
665.01650, 0.54414748
665.04150, 0.54197205
665.06651, 0.53968551
665.09151, 0.53728975
665.11651, 0.53478722
665.14151, 0.53218089
665.16652, 0.52947431
665.19152, 0.52667151
665.21652, 0.52377706
665.24152, 0.52079600
665.26653, 0.51773386
665.29153, 0.51459657
665.31653, 0.51139051
665.34153, 0.50812240
665.36654, 0.50479932
665.39154, 0.50142865
665.41654, 0.49801802
665.44154, 0.49457527
665.46655, 0.49110844
665.49155, 0.48762567
665.51655, 0.48413518
665.54155, 0.48064525
665.56656, 0.47716411
665.59156, 0.47369996
665.61656, 0.47026086
665.64156, 0.46685476
665.66657, 0.46348938
665.69157, 0.46017225
665.71657, 0.45691060
665.74157, 0.45371139
665.76658, 0.45058124
665.79158, 0.44752643
665.81658, 0.44455289
665.84158, 0.44166613
665.86659, 0.43887130
665.89159, 0.43617315
665.91659, 0.43357603
665.94159, 0.43108389
665.96660, 0.42870030
665.99160, 0.42642846
666.01660, 0.42427121
666.04160, 0.42223102
666.06661, 0.42031007
666.09161, 0.41851022
666.11661, 0.41683303
666.14161, 0.41527981
666.16662, 0.41385164
666.19162, 0.41254933
666.21662, 0.41137352
666.24162, 0.41032463
666.26663, 0.40940291
666.29163, 0.40860841
666.31663, 0.40794103
666.34163, 0.40740049
666.36664, 0.40698630
666.39164, 0.40669783
666.41664, 0.40653421
666.44164, 0.40649438
666.46665, 0.40657703
666.49165, 0.40678060
666.51665, 0.40710325
666.54165, 0.40754283
666.56666, 0.40809688
666.59166, 0.40876258
666.61666, 0.40953671
666.64166, 0.41041570
666.66667, 0.41139554
666.69167, 0.41247180
666.71667, 0.41363963
666.74167, 0.41489374
666.76668, 0.41622843
666.79168, 0.41763757
666.81668, 0.41911465
666.84168, 0.42065281
666.86669, 0.42224485
666.89169, 0.42388331
666.91669, 0.42556047
666.94169, 0.42726849
666.96670, 0.42899941
666.99170, 0.43074524
667.01670, 0.43249807
667.04170, 0.43425009
667.06671, 0.43599375
667.09171, 0.43772180
667.11671, 0.43942738
667.14171, 0.44110416
667.16672, 0.44274635
667.19172, 0.44434885
667.21672, 0.44590730
667.24172, 0.44741819
667.26673, 0.44887888
667.29173, 0.45028771
667.31673, 0.45164402
667.34173, 0.45294823
667.36674, 0.45420186
667.39174, 0.45540752
667.41674, 0.45656899
667.44174, 0.45769115
667.46675, 0.45877999
667.49175, 0.45984260
667.51675, 0.46088706
667.54175, 0.46192243
667.56676, 0.46295866
667.59176, 0.46400645
667.61676, 0.46507719
667.64176, 0.46618279
667.66677, 0.46733557
667.69177, 0.46854804
667.71677, 0.46983281
667.74177, 0.47120233
667.76678, 0.47266878
667.79178, 0.47424380
667.81678, 0.47593834
667.84178, 0.47776247
667.86679, 0.47972518
667.89179, 0.48183420
667.91679, 0.48409584
667.94179, 0.48651484
667.96680, 0.48909425
667.99180, 0.49183531
668.01680, 0.49473741
668.04180, 0.49779799
668.06681, 0.50101254
668.09181, 0.50437461
668.11681, 0.50787588
668.14181, 0.51150617
668.16682, 0.51525357
668.19182, 0.51910459
668.21682, 0.52304424
668.24182, 0.52705625
668.26683, 0.53112324
668.29183, 0.53522691
668.31683, 0.53934822
668.34183, 0.54346764
668.36684, 0.54756531
668.39184, 0.55162128
668.41684, 0.55561565
668.44184, 0.55952883
668.46685, 0.56334163
668.49185, 0.56703547
668.51685, 0.57059249
668.54185, 0.57399568
668.56686, 0.57722901
668.59186, 0.58027748
668.61686, 0.58312720
668.64186, 0.58576546
668.66687, 0.58818078
668.69187, 0.59036293
668.71687, 0.59230292
668.74187, 0.59399306
668.76688, 0.59542694
668.79188, 0.59659940
668.81688, 0.59750657
668.84188, 0.59814581
668.86689, 0.59851574
668.89189, 0.59861615
668.91689, 0.59844808
668.94189, 0.59801369
668.96690, 0.59731635
