wavelength [nm], relative absorbance
612.78128, 0.08225234
612.79628, 0.08017555
612.81128, 0.07821654
612.82628, 0.07637469
612.84128, 0.07464938
612.85629, 0.07304002
612.87129, 0.07154605
612.88629, 0.07016690
612.90129, 0.06890205
612.91629, 0.06775098
612.93129, 0.06671321
612.94629, 0.06578828
612.96130, 0.06497577
612.97630, 0.06427528
612.99130, 0.06368644
613.00630, 0.06320891
613.02130, 0.06284239
613.03630, 0.06258661
613.05131, 0.06244133
613.06631, 0.06240633
613.08131, 0.06248146
613.09631, 0.06266656
613.11131, 0.06296153
613.12631, 0.06336628
613.14131, 0.06388079
613.15632, 0.06450502
613.17132, 0.06523898
613.18632, 0.06608273
613.20132, 0.06703631
613.21632, 0.06809983
613.23132, 0.06927338
613.24632, 0.07055711
613.26133, 0.07195116
613.27633, 0.07345569
613.29133, 0.07507089
613.30633, 0.07679694
613.32133, 0.07863405
613.33633, 0.08058241
613.35134, 0.08264223
613.36634, 0.08481372
613.38134, 0.08709707
613.39634, 0.08949249
613.41134, 0.09200015
613.42634, 0.09462022
613.44134, 0.09735286
613.45635, 0.10019820
613.47135, 0.10315635
613.48635, 0.10622737
613.50135, 0.10941133
613.51635, 0.11270822
613.53135, 0.11611801
613.54635, 0.11964064
613.56136, 0.12327597
613.57636, 0.12702383
613.59136, 0.13088400
613.60636, 0.13485617
613.62136, 0.13894000
613.63636, 0.14313506
613.65137, 0.14744087
613.66637, 0.15185684
613.68137, 0.15638234
613.69637, 0.16101663
613.71137, 0.16575889
613.72637, 0.17060822
613.74137, 0.17556362
613.75638, 0.18062400
613.77138, 0.18578815
613.78638, 0.19105478
613.80138, 0.19642249
613.81638, 0.20188976
613.83138, 0.20745497
613.84638, 0.21311638
613.86139, 0.21887215
613.87639, 0.22472030
613.89139, 0.23065875
613.90639, 0.23668529
613.92139, 0.24279758
613.93639, 0.24899317
613.95140, 0.25526948
613.96640, 0.26162381
613.98140, 0.26805332
613.99640, 0.27455506
614.01140, 0.28112594
614.02640, 0.28776275
614.04140, 0.29446217
614.05641, 0.30122072
614.07141, 0.30803483
614.08641, 0.31490079
614.10141, 0.32181478
614.11641, 0.32877285
614.13141, 0.33577093
614.14641, 0.34280486
614.16142, 0.34987034
614.17642, 0.35696299
614.19142, 0.36407829
614.20642, 0.37121164
614.22142, 0.37835835
614.23642, 0.38551362
614.25143, 0.39267255
614.26643, 0.39983020
614.28143, 0.40698149
614.29643, 0.41412131
614.31143, 0.42124447
614.32643, 0.42834569
614.34143, 0.43541967
614.35644, 0.44246103
614.37144, 0.44946436
614.38644, 0.45642419
614.40144, 0.46333505
614.41644, 0.47019140
614.43144, 0.47698772
614.44644, 0.48371846
614.46145, 0.49037805
614.47645, 0.49696094
614.49145, 0.50346160
614.50645, 0.50987449
614.52145, 0.51619411
614.53645, 0.52241499
614.55146, 0.52853168
614.56646, 0.53453882
614.58146, 0.54043107
614.59646, 0.54620315
614.61146, 0.55184988
614.62646, 0.55736613
614.64146, 0.56274687
614.65647, 0.56798716
614.67147, 0.57308215
614.68647, 0.57802711
614.70147, 0.58281744
614.71647, 0.58744862
614.73147, 0.59191630
614.74647, 0.59621625
614.76148, 0.60034437
614.77648, 0.60429674
614.79148, 0.60806956
614.80648, 0.61165922
614.82148, 0.61506226
614.83648, 0.61827540
614.85149, 0.62129553
614.86649, 0.62411974
614.88149, 0.62674529
614.89649, 0.62916963
614.91149, 0.63139043
614.92649, 0.63340553
614.94149, 0.63521299
614.95650, 0.63681108
614.97150, 0.63819826
614.98650, 0.63937322
615.00150, 0.64033485
615.01650, 0.64108227
615.03150, 0.64161480
615.04650, 0.64193200
615.06151, 0.64203361
615.07651, 0.64191963
615.09151, 0.64159026
615.10651, 0.64104591
615.12151, 0.64028721
615.13651, 0.63931502
615.15152, 0.63813040
615.16652, 0.63673463
615.18152, 0.63512919
615.19652, 0.63331578
615.21152, 0.63129629
615.22652, 0.62907282
615.24152, 0.62664768
615.25653, 0.62402334
615.27153, 0.62120248
615.28653, 0.61818798
615.30153, 0.61498286
615.31653, 0.61159036
615.33153, 0.60801385
615.34653, 0.60425688
615.36154, 0.60032317
615.37654, 0.59621658
615.39154, 0.59194110
615.40654, 0.58750089
615.42154, 0.58290021
615.43654, 0.57814348
615.45155, 0.57323522
615.46655, 0.56818005
615.48155, 0.56298271
615.49655, 0.55764804
615.51155, 0.55218097
615.52655, 0.54658649
615.54155, 0.54086969
615.55656, 0.53503571
615.57156, 0.52908977
615.58656, 0.52303711
615.60156, 0.51688306
615.61656, 0.51063293
615.63156, 0.50429211
615.64656, 0.49786598
615.66157, 0.49135996
615.67657, 0.48477944
615.69157, 0.47812985
615.70657, 0.47141659
615.72157, 0.46464504
615.73657, 0.45782059
615.75158, 0.45094856
615.76658, 0.44403428
615.78158, 0.43708300
615.79658, 0.43009994
615.81158, 0.42309028
615.82658, 0.41605912
615.84158, 0.40901149
615.85659, 0.40195239
615.87159, 0.39488670
615.88659, 0.38781925
615.90159, 0.38075477
615.91659, 0.37369790
615.93159, 0.36665321
615.94659, 0.35962513
615.96160, 0.35261804
615.97660, 0.34563617
615.99160, 0.33868367
616.00660, 0.33176458
616.02160, 0.32488280
616.03660, 0.31804216
616.05161, 0.31124632
616.06661, 0.30449885
616.08161, 0.29780320
616.09661, 0.29116270
616.11161, 0.28458053
616.12661, 0.27805978
616.14161, 0.27160338
616.15662, 0.26521416
616.17162, 0.25889482
616.18662, 0.25264792
616.20162, 0.24647592
616.21662, 0.24038112
616.23162, 0.23436572
616.24662, 0.22843180
616.26163, 0.22258130
616.27663, 0.21681605
616.29163, 0.21113776
616.30663, 0.20554803
616.32163, 0.20004831
616.33663, 0.19463998
616.35164, 0.18932429
616.36664, 0.18410237
616.38164, 0.17897526
616.39664, 0.17394390
616.41164, 0.16900909
616.42664, 0.16417159
616.44164, 0.15943202
616.45665, 0.15479091
616.47165, 0.15024874
616.48665, 0.14580586
616.50165, 0.14146255
616.51665, 0.13721902
616.53165, 0.13307540
616.54665, 0.12903174
616.56166, 0.12508804
616.57666, 0.12124420
616.59166, 0.11750011
616.60666, 0.11385554
616.62166, 0.11031026
616.63666, 0.10686395
616.65167, 0.10351627
616.66667, 0.10026682
616.68167, 0.09711517
616.69667, 0.09406083
616.71167, 0.09110332
616.72667, 0.08824208
616.74167, 0.08547656
616.75668, 0.08280617
616.77168, 0.08023031
616.78668, 0.07774835
616.80168, 0.07535966
616.81668, 0.07306359
616.83168, 0.07085949
616.84668, 0.06874669
616.86169, 0.06672455
616.87669, 0.06479239
616.89169, 0.06294957
616.90669, 0.06119542
616.92169, 0.05952932
616.93669, 0.05795063
616.95170, 0.05645874
616.96670, 0.05505303
616.98170, 0.05373292
616.99670, 0.05249786
617.01170, 0.05134728
617.02670, 0.05028067
617.04170, 0.04929753
617.05671, 0.04839737
617.07171, 0.04757976
617.08671, 0.04684427
617.10171, 0.04619050
617.11671, 0.04561809
617.13171, 0.04512671
617.14671, 0.04471605
617.16172, 0.04438583
617.17672, 0.04413582
617.19172, 0.04396581
617.20672, 0.04387561
617.22172, 0.04386507
617.23672, 0.04393408
617.25173, 0.04408255
617.26673, 0.04431042
617.28173, 0.04461767
617.29673, 0.04500429
617.31173, 0.04547032
617.32673, 0.04601581
617.34173, 0.04664085
617.35674, 0.04734553
617.37174, 0.04812999
617.38674, 0.04899438
617.40174, 0.04993888
617.41674, 0.05096366
617.43174, 0.05206894
617.44674, 0.05325494
617.46175, 0.05452189
617.47675, 0.05587003
617.49175, 0.05729962
617.50675, 0.05881091
617.52175, 0.06040417
617.53675, 0.06207966
617.55176, 0.06383763
617.56676, 0.06567836
617.58176, 0.06760208
617.59676, 0.06960905
617.61176, 0.07169948
617.62676, 0.07387359
617.64176, 0.07613158
617.65677, 0.07847362
617.67177, 0.08089985
617.68677, 0.08341042
617.70177, 0.08600540
617.71677, 0.08868485
617.73177, 0.09144881
617.74677, 0.09429725
617.76178, 0.09723011
617.77678, 0.10024729
617.79178, 0.10334865
617.80678, 0.10653396
617.82178, 0.10980298
617.83678, 0.11315539
617.85179, 0.11659081
617.86679, 0.12010880
617.88179, 0.12370886
617.89679, 0.12739040
617.91179, 0.13115279
617.92679, 0.13499530
617.94179, 0.13891713
617.95680, 0.14291740
617.97180, 0.14699517
617.98680, 0.15114938
618.00180, 0.15537892
618.01680, 0.15968256
618.03180, 0.16405900
618.04680, 0.16850685
618.06181, 0.17302463
618.07681, 0.17761075
618.09181, 0.18226353
618.10681, 0.18698122
618.12181, 0.19176193
618.13681, 0.19660371
618.15182, 0.20150449
618.16682, 0.20646211
618.18182, 0.21147431
618.19682, 0.21653874
618.21182, 0.22165294
618.22682, 0.22681435
618.24182, 0.23202034
618.25683, 0.23726815
618.27183, 0.24255494
618.28683, 0.24787779
618.30183, 0.25323366
618.31683, 0.25861944
618.33183, 0.26403194
618.34683, 0.26946785
618.36184, 0.27492381
618.37684, 0.28039637
618.39184, 0.28588199
618.40684, 0.29137706
618.42184, 0.29687792
618.43684, 0.30238080
618.45185, 0.30788191
618.46685, 0.31337736
618.48185, 0.31886322
618.49685, 0.32433552
618.51185, 0.32979022
618.52685, 0.33522324
618.54185, 0.34063048
618.55686, 0.34600777
618.57186, 0.35135095
618.58686, 0.35665580
618.60186, 0.36191810
618.61686, 0.36713361
618.63186, 0.37229810
618.64686, 0.37740730
618.66187, 0.38245698
618.67687, 0.38744288
618.69187, 0.39236080
618.70687, 0.39720652
618.72187, 0.40197587
618.73687, 0.40666470
618.75188, 0.41126890
618.76688, 0.41578440
618.78188, 0.42020719
618.79688, 0.42453331
618.81188, 0.42875885
618.82688, 0.43287998
618.84188, 0.43689295
618.85689, 0.44079407
618.87189, 0.44457974
618.88689, 0.44824645
618.90189, 0.45179080
618.91689, 0.45520946
618.93189, 0.45849923
618.94689, 0.46165701
618.96190, 0.46467983
618.97690, 0.46756480
618.99190, 0.47030921
619.00690, 0.47291043
619.02190, 0.47536600
619.03690, 0.47767357
619.05191, 0.47983095
619.06691, 0.48183607
619.08191, 0.48368703
619.09691, 0.48538208
619.11191, 0.48691960
619.12691, 0.48829816
619.14191, 0.48951645
619.15692, 0.49057335
619.17192, 0.49146788
619.18692, 0.49219925
619.20192, 0.49276681
619.21692, 0.49317007
619.23192, 0.49340874
619.24692, 0.49348266
619.26193, 0.49339186
619.27693, 0.49313652
619.29193, 0.49271700
619.30693, 0.49213381
619.32193, 0.49138764
619.33693, 0.49047932
619.35194, 0.48940987
619.36694, 0.48818045
619.38194, 0.48679238
619.39694, 0.48524713
619.41194, 0.48354634
619.42694, 0.48169177
619.44194, 0.47968535
619.45695, 0.47752915
619.47195, 0.47522538
619.48695, 0.47277637
619.50195, 0.47018459
619.51695, 0.46745264
619.53195, 0.46458325
619.54695, 0.46157926
619.56196, 0.45844362
619.57696, 0.45517939
619.59196, 0.45178975
619.60696, 0.44827796
619.62196, 0.44464738
619.63696, 0.44090146
619.65197, 0.43704373
619.66697, 0.43307781
619.68197, 0.42900737
619.69697, 0.42483616
619.71197, 0.42056800
619.72697, 0.41620674
619.74197, 0.41175629
619.75698, 0.40722063
619.77198, 0.40260373
619.78698, 0.39790963
619.80198, 0.39314237
619.81698, 0.38830604
619.83198, 0.38340471
619.84698, 0.37844249
619.86199, 0.37342347
619.87699, 0.36835176
619.89199, 0.36323145
619.90699, 0.35806662
619.92199, 0.35286132
619.93699, 0.34761961
619.95200, 0.34234549
619.96700, 0.33704294
619.98200, 0.33171591
619.99700, 0.32636830
620.01200, 0.32100397
620.02700, 0.31562672
620.04200, 0.31024031
620.05701, 0.30484843
620.07201, 0.29945471
620.08701, 0.29406273
620.10201, 0.28867598
620.11701, 0.28329790
620.13201, 0.27793183
620.14701, 0.27258106
620.16202, 0.26724877
620.17702, 0.26193810
620.19202, 0.25665206
620.20702, 0.25139360
620.22202, 0.24616557
620.23702, 0.24097075
620.25203, 0.23581181
620.26703, 0.23069132
620.28203, 0.22561179
620.29703, 0.22057559
620.31203, 0.21558504
620.32703, 0.21064233
620.34203, 0.20574957
620.35704, 0.20090878
620.37204, 0.19612187
620.38704, 0.19139065
620.40204, 0.18671686
620.41704, 0.18210212
620.43204, 0.17754797
620.44704, 0.17305585
620.46205, 0.16862711
620.47705, 0.16426301
620.49205, 0.15996471
620.50705, 0.15573329
620.52205, 0.15156976
620.53705, 0.14747501
620.55206, 0.14344986
620.56706, 0.13949506
620.58206, 0.13561127
620.59706, 0.13179907
620.61206, 0.12805897
620.62706, 0.12439140
620.64206, 0.12079672
620.65707, 0.11727522
620.67207, 0.11382713
620.68707, 0.11045261
620.70207, 0.10715176
620.71707, 0.10392462
620.73207, 0.10077116
620.74707, 0.09769132
620.76208, 0.09468498
620.77708, 0.09175196
620.79208, 0.08889204
620.80708, 0.08610496
620.82208, 0.08339042
620.83708, 0.08074807
620.85209, 0.07817753
620.86709, 0.07567840
620.88209, 0.07325024
620.89709, 0.07089256
620.91209, 0.06860489
620.92709, 0.06638669
620.94209, 0.06423743
620.95710, 0.06215656
620.97210, 0.06014351
620.98710, 0.05819768
621.00210, 0.05631849
621.01710, 0.05450533
621.03210, 0.05275760
621.04710, 0.05107467
621.06211, 0.04945593
621.07711, 0.04790077
621.09211, 0.04640858
621.10711, 0.04497874
621.12211, 0.04361066
621.13711, 0.04230373
621.15212, 0.04105738
621.16712, 0.03987103
621.18212, 0.03874411
621.19712, 0.03767608
621.21212, 0.03666642
621.22712, 0.03571460
621.24212, 0.03482012
621.25713, 0.03398252
621.27213, 0.03320132
621.28713, 0.03247611
621.30213, 0.03180646
621.31713, 0.03119199
621.33213, 0.03063232
621.34713, 0.03012713
621.36214, 0.02967608
621.37714, 0.02927890
621.39214, 0.02893531
621.40714, 0.02864508
621.42214, 0.02840799
621.43714, 0.02822387
621.45215, 0.02809254
621.46715, 0.02801388
621.48215, 0.02798779
621.49715, 0.02801417
621.51215, 0.02809299
621.52715, 0.02822421
621.54215, 0.02840782
621.55716, 0.02864385
621.57216, 0.02893235
621.58716, 0.02927337
621.60216, 0.02966702
621.61716, 0.03011340
621.63216, 0.03061265
621.64716, 0.03116491
621.66217, 0.03177036
621.67717, 0.03242918
621.69217, 0.03314157
621.70717, 0.03390776
621.72217, 0.03472796
621.73717, 0.03560243
621.75218, 0.03653141
621.76718, 0.03751516
621.78218, 0.03855395
621.79718, 0.03964804
621.81218, 0.04079772
621.82718, 0.04200325
621.84218, 0.04326491
621.85719, 0.04458298
621.87219, 0.04595771
621.88719, 0.04738938
621.90219, 0.04887823
621.91719, 0.05042450
621.93219, 0.05202843
621.94719, 0.05369022
621.96220, 0.05541007
621.97720, 0.05718816
621.99220, 0.05902465
622.00720, 0.06091966
622.02220, 0.06287330
622.03720, 0.06488564
622.05221, 0.06695674
622.06721, 0.06908660
622.08221, 0.07127522
622.09721, 0.07352251
622.11221, 0.07582840
622.12721, 0.07819273
622.14221, 0.08061534
622.15722, 0.08309598
622.17222, 0.08563438
622.18722, 0.08823022
622.20222, 0.09088311
622.21722, 0.09359264
622.23222, 0.09635830
622.24722, 0.09917957
622.26223, 0.10205583
622.27723, 0.10498642
622.29223, 0.10797063
622.30723, 0.11100765
622.32223, 0.11409666
622.33723, 0.11723671
622.35224, 0.12042684
622.36724, 0.12366599
622.38224, 0.12695303
622.39724, 0.13028679
622.41224, 0.13366599
622.42724, 0.13708931
622.44224, 0.14055535
622.45725, 0.14406263
622.47225, 0.14760961
622.48725, 0.15119467
622.50225, 0.15481613
622.51725, 0.15847222
622.53225, 0.16216112
622.54725, 0.16588093
622.56226, 0.16962968
622.57726, 0.17340533
622.59226, 0.17720579
622.60726, 0.18102887
622.62226, 0.18487235
622.63726, 0.18873392
622.65227, 0.19261123
622.66727, 0.19650185
622.68227, 0.20040331
622.69727, 0.20431308
622.71227, 0.20822857
622.72727, 0.21214714
622.74227, 0.21606610
622.75728, 0.21998272
622.77228, 0.22389422
622.78728, 0.22779779
622.80228, 0.23169058
622.81728, 0.23556970
622.83228, 0.23943222
622.84728, 0.24327521
622.86229, 0.24709570
622.87729, 0.25089070
622.89229, 0.25465720
622.90729, 0.25839218
622.92229, 0.26209262
622.93729, 0.26575550
622.95230, 0.26937776
622.96730, 0.27295640
622.98230, 0.27648839
622.99730, 0.27997072
623.01230, 0.28340040
623.02730, 0.28677445
623.04230, 0.29008993
623.05731, 0.29334391
623.07231, 0.29653352
623.08731, 0.29965591
623.10231, 0.30270826
623.11731, 0.30568781
623.13231, 0.30859186
623.14731, 0.31141775
623.16232, 0.31416287
623.17732, 0.31682469
623.19232, 0.31940073
623.20732, 0.32188860
623.22232, 0.32428597
623.23732, 0.32659059
623.25233, 0.32880028
623.26733, 0.33091295
623.28233, 0.33292662
623.29733, 0.33483938
623.31233, 0.33664940
623.32733, 0.33835497
623.34233, 0.33995447
623.35734, 0.34144640
623.37234, 0.34282932
623.38734, 0.34410194
623.40234, 0.34526307
623.41734, 0.34631161
623.43234, 0.34724659
623.44734, 0.34806715
623.46235, 0.34877255
623.47735, 0.34936215
623.49235, 0.34983544
623.50735, 0.35019203
623.52235, 0.35043164
623.53735, 0.35055412
623.55236, 0.35055942
623.56736, 0.35044763
623.58236, 0.35021895
623.59736, 0.34987368
623.61236, 0.34941227
623.62736, 0.34883527
623.64236, 0.34814333
623.65737, 0.34733725
623.67237, 0.34641791
623.68737, 0.34538631
623.70237, 0.34424358
623.71737, 0.34299093
623.73237, 0.34162968
623.74737, 0.34016126
623.76238, 0.33858720
623.77738, 0.33690913
623.79238, 0.33512877
623.80738, 0.33324792
623.82238, 0.33126850
623.83738, 0.32919248
623.85239, 0.32702194
623.86739, 0.32475903
623.88239, 0.32240596
623.89739, 0.31996503
623.91239, 0.31743861
623.92739, 0.31482912
623.94239, 0.31213906
623.95740, 0.30937095
623.97240, 0.30652741
623.98740, 0.30361108
624.00240, 0.30062464
624.01740, 0.29757083
624.03240, 0.29445241
624.04740, 0.29127217
624.06241, 0.28803295
624.07741, 0.28473760
624.09241, 0.28138897
624.10741, 0.27798997
624.12241, 0.27454348
624.13741, 0.27105240
624.15242, 0.26751965
624.16742, 0.26394814
624.18242, 0.26034076
624.19742, 0.25670041
624.21242, 0.25302998
624.22742, 0.24933233
624.24242, 0.24561032
624.25743, 0.24186677
624.27243, 0.23810448
624.28743, 0.23432622
624.30243, 0.23053475
624.31743, 0.22673275
624.33243, 0.22292291
624.34743, 0.21910785
624.36244, 0.21529016
624.37744, 0.21147237
624.39244, 0.20765697
624.40744, 0.20384641
624.42244, 0.20004306
624.43744, 0.19624928
624.45245, 0.19246732
624.46745, 0.18869940
624.48245, 0.18494770
624.49745, 0.18121429
624.51245, 0.17750122
624.52745, 0.17381045
624.54245, 0.17014389
624.55746, 0.16650338
624.57246, 0.16289069
624.58746, 0.15930753
624.60246, 0.15575553
624.61746, 0.15223626
624.63246, 0.14875122
624.64746, 0.14530185
624.66247, 0.14188951
624.67747, 0.13851548
624.69247, 0.13518101
624.70747, 0.13188724
624.72247, 0.12863527
624.73747, 0.12542612
624.75248, 0.12226075
624.76748, 0.11914005
624.78248, 0.11606485
624.79748, 0.11303591
624.81248, 0.11005394
624.82748, 0.10711956
624.84248, 0.10423336
624.85749, 0.10139586
624.87249, 0.09860752
624.88749, 0.09586873
624.90249, 0.09317986
624.91749, 0.09054119
624.93249, 0.08795297
624.94749, 0.08541539
624.96250, 0.08292859
624.97750, 0.08049267
624.99250, 0.07810768
625.00750, 0.07577362
625.02250, 0.07349046
625.03750, 0.07125812
625.05251, 0.06907649
625.06751, 0.06694542
625.08251, 0.06486471
625.09751, 0.06283415
625.11251, 0.06085348
625.12751, 0.05892244
625.14251, 0.05704070
625.15752, 0.05520793
625.17252, 0.05342378
625.18752, 0.05168786
625.20252, 0.04999978
625.21752, 0.04835912
625.23252, 0.04676543
625.24752, 0.04521827
625.26253, 0.04371717
625.27753, 0.04226165
625.29253, 0.04085124
625.30753, 0.03948542
625.32253, 0.03816371
625.33753, 0.03688559
625.35254, 0.03565055
625.36754, 0.03445807
625.38254, 0.03330765
625.39754, 0.03219877
625.41254, 0.03113090
625.42754, 0.03010355
625.44254, 0.02911621
625.45755, 0.02816838
625.47255, 0.02725956
625.48755, 0.02638927
625.50255, 0.02555703
625.51755, 0.02476238
625.53255, 0.02400486
625.54755, 0.02328402
625.56256, 0.02259944
625.57756, 0.02195069
625.59256, 0.02133738
625.60756, 0.02075912
625.62256, 0.02021553
625.63756, 0.01970625
625.65257, 0.01923096
625.66757, 0.01878932
625.68257, 0.01838104
625.69757, 0.01800583
625.71257, 0.01766342
625.72757, 0.01735356
625.74257, 0.01707604
625.75758, 0.01683063
625.77258, 0.01661716
625.78758, 0.01643545
625.80258, 0.01628536
625.81758, 0.01616675
625.83258, 0.01607953
625.84758, 0.01602359
625.86259, 0.01599888
625.87759, 0.01600534
625.89259, 0.01604294
625.90759, 0.01611167
625.92259, 0.01621154
625.93759, 0.01634258
625.95260, 0.01650482
625.96760, 0.01669834
625.98260, 0.01692320
625.99760, 0.01717950
626.01260, 0.01746736
626.02760, 0.01778689
626.04260, 0.01813824
626.05761, 0.01852155
626.07261, 0.01893700
626.08761, 0.01938476
626.10261, 0.01986502
626.11761, 0.02037797
626.13261, 0.02092383
626.14761, 0.02150280
626.16262, 0.02211512
626.17762, 0.02276100
626.19262, 0.02344068
626.20762, 0.02415440
626.22262, 0.02490240
626.23762, 0.02568491
626.25263, 0.02650217
626.26763, 0.02735443
626.28263, 0.02824191
626.29763, 0.02916486
626.31263, 0.03012349
626.32763, 0.03111803
626.34263, 0.03214868
626.35764, 0.03321565
626.37264, 0.03431913
626.38764, 0.03545930
626.40264, 0.03663632
626.41764, 0.03785034
626.43264, 0.03910150
626.44764, 0.04038990
626.46265, 0.04171564
626.47765, 0.04307880
626.49265, 0.04447942
626.50765, 0.04591753
626.52265, 0.04739314
626.53765, 0.04890621
626.55266, 0.05045668
626.56766, 0.05204449
626.58266, 0.05366950
626.59766, 0.05533158
626.61266, 0.05703054
626.62766, 0.05876616
626.64266, 0.06053820
626.65767, 0.06234635
626.67267, 0.06419030
626.68767, 0.06606967
626.70267, 0.06798406
626.71767, 0.06993302
626.73267, 0.07191605
626.74767, 0.07393262
626.76268, 0.07598214
626.77768, 0.07806400
626.79268, 0.08017752
626.80768, 0.08232199
626.82268, 0.08449664
626.83768, 0.08670066
626.85269, 0.08893320
626.86769, 0.09119335
626.88269, 0.09348017
626.89769, 0.09579265
626.91269, 0.09812974
626.92769, 0.10049034
626.94269, 0.10287333
626.95770, 0.10527750
626.97270, 0.10770163
626.98770, 0.11014442
627.00270, 0.11260456
627.01770, 0.11508066
627.03270, 0.11757132
627.04770, 0.12007507
627.06271, 0.12259042
627.07771, 0.12511581
627.09271, 0.12764967
627.10771, 0.13019038
627.12271, 0.13273628
627.13771, 0.13528567
627.15272, 0.13783683
627.16772, 0.14038800
627.18272, 0.14293739
627.19772, 0.14548318
627.21272, 0.14802352
627.22772, 0.15055656
627.24272, 0.15308038
627.25773, 0.15559309
627.27273, 0.15809275
627.28773, 0.16057742
627.30273, 0.16304513
627.31773, 0.16549392
627.33273, 0.16792182
627.34773, 0.17032683
627.36274, 0.17270697
627.37774, 0.17506025
627.39274, 0.17738470
627.40774, 0.17967833
627.42274, 0.18193917
627.43774, 0.18416526
627.45275, 0.18635466
627.46775, 0.18850544
627.48275, 0.19061568
627.49775, 0.19268350
627.51275, 0.19470703
627.52775, 0.19668445
627.54275, 0.19861394
627.55776, 0.20049373
627.57276, 0.20232209
627.58776, 0.20409732
627.60276, 0.20581777
627.61776, 0.20748182
627.63276, 0.20908792
627.64776, 0.21063453
627.66277, 0.21212021
627.67777, 0.21354354
627.69277, 0.21490316
627.70777, 0.21619778
627.72277, 0.21742616
627.73777, 0.21858713
627.75278, 0.21967958
627.76778, 0.22070246
627.78278, 0.22165481
627.79778, 0.22253570
627.81278, 0.22334431
627.82778, 0.22407987
627.84278, 0.22474170
627.85779, 0.22532916
627.87279, 0.22584173
627.88779, 0.22627894
627.90279, 0.22664040
627.91779, 0.22692579
627.93279, 0.22713490
627.94779, 0.22726755
627.96280, 0.22732367
627.97780, 0.22730328
627.99280, 0.22720644
628.00780, 0.22703331
628.02280, 0.22678414
628.03780, 0.22645923
628.05281, 0.22605897
628.06781, 0.22558384
628.08281, 0.22503437
628.09781, 0.22441117
628.11281, 0.22371494
628.12781, 0.22294643
628.14281, 0.22210648
628.15782, 0.22119597
628.17282, 0.22021589
628.18782, 0.21916725
628.20282, 0.21805115
628.21782, 0.21686874
628.23282, 0.21562126
628.24782, 0.21430995
628.26283, 0.21293617
628.27783, 0.21150128
628.29283, 0.21000673
628.30783, 0.20845398
628.32283, 0.20684458
628.33783, 0.20518009
628.35284, 0.20346213
628.36784, 0.20169234
628.38284, 0.19987242
628.39784, 0.19800408
628.41284, 0.19608907
628.42784, 0.19412918
628.44284, 0.19212620
628.45785, 0.19008197
628.47285, 0.18799832
628.48785, 0.18587712
628.50285, 0.18372025
628.51785, 0.18152959
628.53285, 0.17930704
628.54785, 0.17705450
628.56286, 0.17477388
628.57786, 0.17246709
628.59286, 0.17013602
628.60786, 0.16778259
628.62286, 0.16540867
628.63786, 0.16301616
628.65287, 0.16060693
628.66787, 0.15818284
628.68287, 0.15574573
628.69787, 0.15329742
628.71287, 0.15083972
628.72787, 0.14837440
628.74287, 0.14590323
628.75788, 0.14342794
628.77288, 0.14095021
628.78788, 0.13847174
628.80288, 0.13599415
628.81788, 0.13351906
628.83288, 0.13104803
628.84788, 0.12858261
628.86289, 0.12612428
628.87789, 0.12367453
628.89289, 0.12123475
628.90789, 0.11880635
628.92289, 0.11639064
628.93789, 0.11398895
628.95290, 0.11160251
628.96790, 0.10923254
628.98290, 0.10688021
628.99790, 0.10454663
629.01290, 0.10223289
629.02790, 0.09994002
629.04290, 0.09766901
629.05791, 0.09542079
629.07291, 0.09319627
629.08791, 0.09099629
629.10291, 0.08882166
629.11791, 0.08667313
629.13291, 0.08455143
629.14791, 0.08245722
629.16292, 0.08039114
629.17792, 0.07835375
629.19292, 0.07634561
629.20792, 0.07436720
629.22292, 0.07241899
629.23792, 0.07050138
629.25293, 0.06861475
629.26793, 0.06675944
629.28293, 0.06493573
629.29793, 0.06314389
629.31293, 0.06138413
629.32793, 0.05965664
629.34293, 0.05796157
629.35794, 0.05629902
629.37294, 0.05466909
629.38794, 0.05307182
629.40294, 0.05150723
629.41794, 0.04997531
629.43294, 0.04847602
629.44794, 0.04700929
629.46295, 0.04557503
629.47795, 0.04417312
629.49295, 0.04280343
629.50795, 0.04146577
629.52295, 0.04015998
629.53795, 0.03888583
629.55296, 0.03764311
629.56796, 0.03643157
629.58296, 0.03525096
629.59796, 0.03410098
629.61296, 0.03298136
629.62796, 0.03189178
629.64296, 0.03083194
629.65797, 0.02980150
629.67297, 0.02880012
629.68797, 0.02782746
629.70297, 0.02688316
629.71797, 0.02596687
629.73297, 0.02507820
629.74797, 0.02421679
629.76298, 0.02338227
629.77798, 0.02257425
629.79298, 0.02179235
629.80798, 0.02103618
629.82298, 0.02030537
629.83798, 0.01959953
629.85299, 0.01891828
629.86799, 0.01826124
629.88299, 0.01762803
629.89799, 0.01701828
629.91299, 0.01643162
629.92799, 0.01586769
629.94299, 0.01532613
629.95800, 0.01480660
629.97300, 0.01430873
629.98800, 0.01383221
630.00300, 0.01337669
630.01800, 0.01294186
630.03300, 0.01252741
630.04800, 0.01213303
630.06301, 0.01175844
630.07801, 0.01140334
630.09301, 0.01106748
630.10801, 0.01075059
630.12301, 0.01045243
630.13801, 0.01017274
630.15302, 0.00991132
630.16802, 0.00966795
630.18302, 0.00944242
630.19802, 0.00923456
630.21302, 0.00904418
630.22802, 0.00887112
630.24302, 0.00871523
